id,split,V,A,D,text
A_defense_of_Michael_Moore_20039_20279,train,2.5,3.3,3.0,"It is equally well known that the so-called ""war on drugs"" begun under the Nixon administration is a failure which has cost hundreds of billions and made America the world leader in prison population (both in relative and absolute numbers)."
A_defense_of_Michael_Moore_20281_20375,test,2.5,3.0,2.7,"In poor areas, the highly profitable drug business obviously is often seen as the last resort."
A_defense_of_Michael_Moore_20376_20465,train,2.6,2.9,2.9,"But the real cause here are not the drugs themselves, but poverty and the ""war on drugs""."
A_defense_of_Michael_Moore_2037_2069,train,2.44,2.89,3.11,This is a faulty generalization.
A_defense_of_Michael_Moore_20467_20597,train,2.2,3.2,3.1,"Had the boy's mother not been shipped to a ""welfare to work"" program, she might at least have had some time to spend with her son."
A_defense_of_Michael_Moore_20598_20844,dev,3.11,3.33,3.0,"Virtually every child psychologist knows that mother/child bonding is essential for the development of empathy and social abilities, the awareness of the consequences of one's actions, and the learning of conflict resolution by non-violent means."
A_defense_of_Michael_Moore_2070_2259,train,2.8,3.0,3.2,"If, as Moore implies (although never states as fact), video games and violent movies are relatively harmless, it does not logically follow that all types of media presentation are harmless."
A_defense_of_Michael_Moore_20845_20970,dev,2.7,3.1,3.2,"Even the official quoted by Moore blames the welfare to work program, knowing full well that the drug issue is a red herring."
A_defense_of_Michael_Moore_20971_21163,train,2.4,3.3,2.7,"Once again, your emphasis on the little boy as a thug confirms Moore's (and Busch's) assertion that people wanted to hang the child from the highest tree instead of looking at the real causes."
A_defense_of_Michael_Moore_21165_21248,train,2.5,3.1,2.8,"That's because while there is a so-called war on drugs, there is no war on poverty."
A_defense_of_Michael_Moore_21249_21387,train,2.5,3.25,3.0,"Poverty is frequently portrayed as natural, and the poor in America are seen by conservatives as VCR-owners who are just too lazy to work."
A_defense_of_Michael_Moore_21389_21540,train,2.6,2.9,2.8,"In reality, what Moore describes here is the most vivid example of what can only be called wage slavery I have ever seen, to the detriment of families."
A_defense_of_Michael_Moore_21542_21700,train,3.0,2.9,2.9,"It is notable that the Wall Street Journal's reaction to this segment of the film was even more dismissive than yours: It called Moore's claim ""preposterous""."
A_defense_of_Michael_Moore_216_304,train,3.1,3.0,3.0,", probably the most comprehensive among many rebuttals of the Oscar-winning documentary."
A_defense_of_Michael_Moore_21701_21803,train,2.37,3.12,2.88,How could he even think about blaming poverty and forced labor programs for anything bad that happens?
A_defense_of_Michael_Moore_21805_21833,train,3.0,2.8,2.8,8) Taliban and American aid.
A_defense_of_Michael_Moore_21834_22011,train,2.57,3.29,3.0,"After the September 11 attacks, it was necessary for conservatives to somehow explain away the fact that the US government gave 245 million dollars to the new evildoers du jour."
A_defense_of_Michael_Moore_22012_22120,train,2.86,3.0,3.29,Never mind the fact that authors such as Robert Scheer warned of aiding the Taliban as early as in May 2001.
A_defense_of_Michael_Moore_22121_22267,train,2.7,3.1,3.2,"Never mind that they did so not out of some humanitarian motivation, but because of the Taliban's violent enforcement of the ban on opium poppies."
A_defense_of_Michael_Moore_22268_22478,train,3.0,3.0,3.0,"Never mind that in a regime that is controlled by warlords, it does not matter who is authorized to distribute the aid -- the ruling regional warlords will seize control of it and use it to their own advantage."
A_defense_of_Michael_Moore_22479_22604,train,2.9,3.1,3.2,Never mind that this very argument has been used by hawks in opposition to sending humanitarian aid to Iraq's Saddam Hussein.
A_defense_of_Michael_Moore_22605_22678,test,2.86,3.14,3.14,Never mind that the Taliban continued selling opium in spite of the deal.
A_defense_of_Michael_Moore_2260_2461,train,2.3,3.4,3.2,"There is a huge difference, for example, between playing a game like ""Quake"" and listening to a radio broadcast that tells you that your family will be killed unless you take action to kill others now."
A_defense_of_Michael_Moore_22679_22760,train,3.0,2.8,3.1,Never mind that this is all documented on Michael Moore's website about the film.
A_defense_of_Michael_Moore_22762_22779,train,2.2,3.3,3.2,9) Gun homicides.
A_defense_of_Michael_Moore_22780_22883,test,2.9,2.8,3.1,"Statistics are Moore's weakest point, and it is surprising that his critics don't dwell on them longer."
A_defense_of_Michael_Moore_22884_23058,test,2.5,3.1,3.0,That's because they know all too well that Moore is correct: The United States have a far greater homicide rate (both gun- and non-gun) than most other first world countries.
A_defense_of_Michael_Moore_23059_23291,train,2.6,3.0,3.1,"His main mistake is that he does not use population corrected data, his second mistake is that he does not cite his sources (and, as you correctly point out, he probably uses different reporting methods for the different countries)."
A_defense_of_Michael_Moore_23292_23401,train,2.8,3.1,3.1,A good comparison of international homicide rates can be found on the relatively neutral guncite.com website.
A_defense_of_Michael_Moore_23403_23627,dev,2.71,3.0,3.14,"Not surprisingly, guncite, too, compares data from different years -- as I know from personal experience, it is quite difficult to do comparisons of crime statistics due to differences in reporting frequency and methodology."
A_defense_of_Michael_Moore_23628_23886,train,2.9,2.8,2.9,"The gun homicide rates for the countries Moore mentioned, according to guncite, are: Japan: 0.02 per 100,000 (1994)England/Wales: 0.11 per 100,000 (1997)Germany: 0.22 per 100,000 (1994)Australia: 0.44 per 100,000 (1994)United States: 3.72 per 100,000 (1999)"
A_defense_of_Michael_Moore_23887_24039,train,2.63,2.88,3.12,"Critics fail to credit Moore with not making the same mistake that some gun control advocates make -- concluding that gun ownership ""leads"" to violence."
A_defense_of_Michael_Moore_24040_24141,train,3.0,3.0,3.1,"In fact, Moore mentions several counter-examples, and more such counter-examples can indeed be cited."
A_defense_of_Michael_Moore_24142_24308,train,2.5,2.8,3.2,It is intuitively obvious that guns do not actually cause violence -- but it is equally intuitively obvious that they make the violence that is committed more deadly.
A_defense_of_Michael_Moore_24309_24444,train,2.9,2.9,3.0,"It is the second intuition which gun rights groups like the NRA seek to obscure using fraudulent data by the likes of John ""Mary"" Lott."
A_defense_of_Michael_Moore_24446_24593,dev,3.0,3.29,3.0,"The gun control movement, on the other hand, distracts from the real causes of violence -- poverty, paranoia, the ""war on drugs"" and antisexuality."
A_defense_of_Michael_Moore_24594_24739,train,2.9,3.0,3.2,"If these causes were addressed, gun ownership in the United States would not be a problem (but also unnecessary); just like it is in Switzerland."
A_defense_of_Michael_Moore_24741_24772,train,3.0,3.0,3.0,10) Canada ammunition purchase.
A_defense_of_Michael_Moore_24773_24854,train,3.0,3.1,3.2,You write: Bowling shows Moore casually buying ammunition at an Ontario Walmart.
A_defense_of_Michael_Moore_24855_24950,dev,3.12,3.12,3.12,"He asks us to ""look at what I, a foreign citizen, was able to do at a local Canadian Wal-Mart."""
A_defense_of_Michael_Moore_24869_24950,train,3.22,3.0,3.0,"""look at what I, a foreign citizen, was able to do at a local Canadian Wal-Mart."""
A_defense_of_Michael_Moore_24951_25019,train,3.0,3.2,3.0,He buys several boxes of ammunition without a question being raised.
A_defense_of_Michael_Moore_25020_25089,test,3.3,3.2,3.4,"""That's right. I could buy as much ammunition as I wanted, in Canada."
A_defense_of_Michael_Moore_25090_25159,train,2.6,2.9,2.8,Canadian officials have pointed out that the buy is faked or illegal.
A_defense_of_Michael_Moore_25161_25365,train,2.5,3.2,3.0,"Once again, you fail to distinguish between regular film editing and ""faking"" (a word which ""Canadian officials"" have never used; for such a distortion, Moore would have been boiled alive by his critics)."
A_defense_of_Michael_Moore_25366_25494,test,3.0,3.3,3.1,"If Moore simply chose not to show how he revealed his identification to the salesperson, there is nothing fraudulent about that."
A_defense_of_Michael_Moore_25587_25687,train,2.78,2.67,2.89,His claim that it is possible to purchase ammunition in supermarkets is independent from that claim.
A_defense_of_Michael_Moore_25689_25727,dev,2.71,3.0,3.0,11) Heston's allegedly implied racism.
A_defense_of_Michael_Moore_25810_25920,train,3.0,2.9,3.1,"If anything, it is his own failure that he did not clarify what he meant with ""having a more mixed ethnicity""."
A_defense_of_Michael_Moore_2589_2742,test,2.36,3.27,3.0,"Similarly, the main motivation for the crusades (beyond the promise of wealth) was that Christians were supposedly being slaughtered and had to be saved."
A_defense_of_Michael_Moore_25921_25982,dev,2.2,3.0,3.0,Heston's answers in the interview were evasive and unhelpful.
A_defense_of_Michael_Moore_25983_26139,train,2.9,2.8,2.9,"While this can in part be explained with his age and mental condition, if he is unable to defend the interests of the NRA, he should not be their spokesman."
A_defense_of_Michael_Moore_26140_26240,train,2.9,2.8,3.1,"In this case, Hanlon's Razor can be applied to Heston -- he is probably not racist, but incompetent."
A_defense_of_Michael_Moore_26583_26671,train,2.67,3.33,3.33,"If Heston makes himself look like a fool, that should hardly be blamed on Michael Moore."
A_defense_of_Michael_Moore_26673_26683,train,3.0,2.9,3.1,Conclusion
A_defense_of_Michael_Moore_26685_26732,train,2.7,3.1,3.0,"You write: ""Bowling for Columbine is dishonest."
A_defense_of_Michael_Moore_26696_26732,train,2.1,2.9,2.8,"""Bowling for Columbine is dishonest."
A_defense_of_Michael_Moore_26733_26750,train,2.3,3.4,3.0,It is fraudulent.
A_defense_of_Michael_Moore_26751_26959,train,2.6,2.9,3.0,"To trash Heston, it even uses the audio/video editor to assemble a Heston speech that Heston did not give, and sequences images and carefully highlighted text to spin the viewer's mind to a wrong conclusion."""
A_defense_of_Michael_Moore_26960_26981,train,2.44,3.0,3.0,None of this is true.
A_defense_of_Michael_Moore_26982_27177,train,3.2,3.0,3.1,"What is true is that Bowling for Columbine is a diamond in the small world of big screen documentaries, one that shines brightly and illuminates an often misunderstood aspect of American culture."
A_defense_of_Michael_Moore_27178_27354,train,2.6,3.0,3.1,"It is not a flawless diamond -- the ""48 hours"" scene in particular suffers from bad editing, the statistics are suboptimal, and Heston gets a bit more bashing than he deserves."
A_defense_of_Michael_Moore_27355_27479,train,3.1,2.9,3.0,"Other than towards the NRA, the movie tries hard to avoid simplistic conclusions, and comes up with some thoughtful answers."
A_defense_of_Michael_Moore_2744_2798,train,1.9,3.2,3.1,"Obviously, media propaganda can incite people to kill."
